movieId,rating_mean,rating_count
126,4.323529411764706,34
127,4.327586206896552,58
128,4.04054054054054,37
129,4.15,20
130,3.380281690140845,71
131,4.024193548387097,62
132,3.3929961089494163,257
133,3.3461538461538463,78
134,3.4477611940298507,67
135,4.4375,32
136,3.5172413793103448,58
137,3.4927536231884058,69
138,3.4767441860465116,43
139,3.4863013698630136,146
140,3.7142857142857144,21
141,3.616279069767442,86
142,3.6927374301675977,179
143,3.6857142857142855,35
144,3.44,100
145,1.4591836734693877,49
146,3.4946236559139785,93
147,3.527638190954774,199
148,4.128787878787879,132
149,3.91025641025641,39
150,4.088235294117647,34
151,3.9642857142857144,70
152,3.2637362637362637,91
153,4.924242424242424,66
154,2.95,60
155,3.7222222222222223,279
156,4.065573770491803,61
157,2.92,25
158,4.0256410256410255,78
159,3.9239130434782608,230
160,3.6927083333333335,96
161,3.235632183908046,87
162,3.405940594059406,101
163,3.6538461538461537,52
164,3.8445945945945947,148
165,3.876923076923077,65
166,3.6677577741407528,611
167,3.877049180327869,122
168,3.40625,32
169,3.5210084033613445,238
170,3.575,20
171,4.219821162444113,671
172,3.776978417266187,139
173,4.523809523809524,21
174,3.543726235741445,263
175,3.3072916666666665,576
176,4.136363636363637,44
177,2.802139037433155,187
178,3.7160493827160495,81
179,3.888888888888889,72
180,4.14,25
181,1.8358895705521472,652
182,3.15,20
183,3.761904761904762,42
184,3.391891891891892,74
185,4.164,125
186,3.953271028037383,107
187,3.8767123287671232,1387
188,2.985611510791367,139
189,3.662037037037037,216
190,3.888888888888889,135
191,3.826923076923077,26
192,3.9,25
193,3.7666666666666666,75
194,2.5476190476190474,21
195,4.05050505050505,99
196,4.074561403508772,114
197,3.5120481927710845,83
198,4.288461538461538,52
199,4.0,85
200,4.3,20
201,3.642384105960265,302
202,3.1041666666666665,48
203,3.6818181818181817,44
204,3.534188034188034,117
205,3.576923076923077,26
206,3.643478260869565,115
207,3.6051136363636362,176
208,4.248175182481752,137
209,4.6063829787234045,47
210,4.5,35
211,4.036082474226804,97
212,3.4504504504504503,111
213,4.02,175
214,3.6285714285714286,35
215,3.0,165
216,3.75,362
217,3.6056511056511056,407
218,4.0859375,64
219,4.470588235294118,34
220,3.7714285714285714,70
221,3.2803030303030303,66
222,3.4545454545454546,33
223,4.015873015873016,63
224,3.725,160
225,2.9150943396226414,53
226,2.5730434782608698,575
227,4.0875,160
228,3.2740384615384617,312
229,3.9782608695652173,92
230,3.2789598108747047,423
231,3.1810344827586206,116
232,3.7083333333333335,24
233,3.914285714285714,70
234,4.008474576271187,59
235,4.291095890410959,146
236,3.5860465116279068,215
237,3.5,70
238,3.918032786885246,61
239,3.8484848484848486,33
240,4.73469387755102,196
241,3.85,20
242,2.853125,160
243,2.787878787878788,660
244,3.3963963963963963,111
245,4.17948717948718,39
246,3.5384615384615383,52
247,3.988372093023256,172
248,3.074074074074074,108
249,4.058035714285714,112
250,4.090909090909091,22
251,3.074712643678161,87
252,3.7685185185185186,54
253,4.0777777777777775,45
254,4.016129032258065,62
255,3.9583333333333335,72
256,3.1826923076923075,208
257,4.379518072289157,83
258,3.716417910447761,67
259,3.8907563025210083,119
260,3.1666666666666665,45
261,3.532258064516129,186
262,3.2131147540983607,61
263,3.1166666666666667,60
264,3.776315789473684,38
265,3.890625,96
266,3.1463414634146343,41
267,3.7479338842975207,121
268,3.9347826086956523,46
269,3.7083333333333335,24
270,4.242424242424242,66
271,3.9224137931034484,58
272,2.6666666666666665,45
273,4.323529411764706,34
274,3.625,20
275,4.993589743589744,78
276,4.1020408163265305,49
277,4.24793388429752,121
278,4.25,136
279,3.7432432432432434,148
280,3.993377483443709,302
281,3.3333333333333335,111
282,4.921875,32
283,4.5,20
284,2.935567010309278,388
285,3.5791433891992552,537
286,3.8333333333333335,24
287,4.103896103896104,77
288,3.6578947368421053,38
289,4.475,20
290,3.13855421686747,83
291,4.25,20
292,4.356687898089172,157
293,3.0357142857142856,28
294,3.4345047923322682,313
295,3.75,36
296,2.8762886597938144,388
297,3.918918918918919,37
298,3.8,20
299,3.9565217391304346,23
300,4.036144578313253,83
301,2.991489361702128,235
302,4.416666666666667,132
303,2.75,42
304,3.5510835913312695,323
305,3.926470588235294,34
306,3.757575757575758,33
307,3.6808510638297873,47
308,4.333333333333333,33
309,3.933333333333333,120
310,3.537037037037037,27
311,3.9166666666666665,24
312,3.7181818181818183,55
313,2.2210884353741496,147
314,3.6041666666666665,48
315,3.9215686274509802,51
316,4.2,40
317,4.016666666666667,30
318,3.6546511627906977,430
319,3.6604938271604937,162
320,3.4430379746835444,79
321,3.139064475347661,791
322,3.411242603550296,338
323,4.18018018018018,111
324,3.7,80
325,3.323809523809524,105
326,4.357142857142857,49
327,5.0,28
328,3.701492537313433,67
329,3.7346938775510203,49
330,3.909090909090909,22
331,3.5454545454545454,55
332,3.23,100
333,3.9153846153846152,130
334,4.609090909090909,55
335,4.25,40
336,3.2419354838709675,31
337,3.8833333333333333,30
338,3.6470588235294117,34
339,4.0,25
340,3.8333333333333335,24
341,2.7560975609756095,41
342,4.183673469387755,49
343,3.794943820224719,178
344,3.125,32
345,3.773529411764706,340
346,3.238095238095238,21
347,3.05607476635514,107
348,4.273584905660377,53
349,3.525,20
350,2.8552631578947367,76
351,4.206896551724138,29
352,3.484848484848485,33
353,3.45,20
354,4.219512195121951,41
355,4.364179104477612,335
356,2.3214285714285716,28
357,3.1297468354430378,632
358,3.4594594594594597,148
359,3.6202898550724636,345
360,3.130952380952381,84
361,4.014285714285714,35
362,3.9909090909090907,55
363,4.095238095238095,21
364,4.096837944664031,253
365,3.525,20
366,3.824561403508772,57
367,4.84,25
368,3.546979865771812,298
369,3.9705882352941178,34
370,3.292105263157895,380
371,4.2727272727272725,132
372,4.035714285714286,28
373,3.7635135135135136,74
374,4.0,75
375,3.6551724137931036,87
376,4.27,50
377,3.107142857142857,28
378,3.2625,120
379,2.813380281690141,284
380,2.5185185185185186,27
381,3.7241379310344827,29
382,4.209302325581396,172
383,3.7,20
384,3.076923076923077,26
385,4.108695652173913,46
386,3.3548387096774195,62
387,3.4545454545454546,88
388,3.8807339449541285,218
389,3.32,25
390,4.126506024096385,83
391,3.9655172413793105,29
392,4.638888888888889,36
393,3.35,20
394,3.6666666666666665,105
395,4.335341365461847,249
396,3.092063492063492,315
397,4.7592592592592595,81
398,3.764705882352941,102
399,3.8350515463917527,97
400,4.473214285714286,112
401,3.3484848484848486,66
402,4.059945504087193,367
403,3.522727272727273,66
404,3.727272727272727,55
405,3.4516129032258065,31
406,3.894463667820069,289
407,3.730337078651685,89
408,3.8461538461538463,195
409,3.6844660194174756,206
410,4.068807339449541,109
411,4.136986301369863,73
412,4.111111111111111,36
413,4.12,50
414,3.8168316831683167,202
415,3.675,20
416,3.395121951219512,205
417,4.0606060606060606,66
418,3.9049295774647885,142
419,3.3728813559322033,59
420,3.761904761904762,84
421,3.6451612903225805,62
422,4.333333333333333,33
423,3.8536585365853657,41
424,4.064814814814815,54
425,4.037037037037037,27
426,2.9955489614243325,1011
427,3.73109243697479,119
428,3.4871794871794872,78
429,4.276315789473684,38
430,3.406779661016949,59
431,2.5033222591362128,602
432,4.448275862068965,29
433,3.4615384615384617,39
434,3.989130434782609,92
435,3.7954545454545454,242
436,3.6792452830188678,53
437,4.082125603864735,207
438,2.9166666666666665,24
439,3.2136563876651985,227
440,3.4741379310344827,522
441,3.578014184397163,141
442,3.433673469387755,98
443,3.737142857142857,175
444,4.4393939393939394,33
445,4.578125,192
446,3.328214971209213,521
447,4.484848484848484,66
448,4.173913043478261,23
449,3.5391061452513966,179
450,2.946291560102302,782
451,4.02,25
452,4.275,20
453,3.7906976744186047,43
454,3.4864864864864864,37
455,3.9518072289156625,83
456,4.538461538461538,65
457,3.409090909090909,22
458,2.9864864864864864,74
459,3.5609756097560976,164
460,4.425187032418953,401
461,3.6285714285714286,70
462,3.4563106796116503,412
463,3.9047619047619047,21
464,3.418181818181818,55
465,3.2063492063492065,63
466,3.414285714285714,35
467,3.425,20
468,3.8910614525139664,179
469,3.2460815047021945,319
470,3.9,20
471,4.051282051282051,39
472,3.519867549668874,302
473,4.222222222222222,27
474,4.7,60
475,4.685483870967742,62
476,2.8043478260869565,23
477,3.7448275862068967,580
478,4.462686567164179,67
479,3.5806451612903225,31
480,4.277777777777778,36
481,3.865625,160
482,3.6056338028169015,71
483,3.450980392156863,51
484,4.2592592592592595,54
485,3.48,50
486,3.5283018867924527,53
487,3.206896551724138,29
488,3.8617021276595747,94
489,4.3569182389937104,318
490,3.4615384615384617,39
491,4.011173184357542,179
492,3.142857142857143,21
493,3.0,39
494,3.2880258899676376,618
495,3.8048780487804876,41
496,3.8870967741935485,31
497,3.5223880597014925,134
498,3.7936507936507935,63
499,2.85,40
500,3.2045454545454546,22
501,3.712686567164179,134
502,3.7037037037037037,54
503,4.166666666666667,69
504,3.688,125
505,4.568181818181818,22
506,3.4318181818181817,44
507,3.757575757575758,33
508,3.32,25
509,3.235294117647059,34
510,4.72,25
511,3.266990291262136,103
512,3.4411764705882355,51
513,4.8979591836734695,49
514,3.6012861736334405,311
515,3.5972222222222223,180
516,3.590909090909091,44
517,3.25,36
518,3.8205128205128207,39
519,3.4558823529411766,646
520,3.6166666666666667,30
521,3.243027888446215,251
522,3.6323529411764706,34
523,4.409756097560976,205
524,3.95,20
525,3.24,25
526,2.937777777777778,225
527,3.049738219895288,191
528,3.217391304347826,69
529,3.76,25
530,3.6176470588235294,34
531,3.731707317073171,82
532,4.0,51
533,3.6,25
534,3.5,62
535,4.0701754385964914,57
536,3.675675675675676,37
537,4.4,30
538,4.206896551724138,203
539,4.361111111111111,36
540,4.5,30
541,4.217563989408649,1133
542,3.6085714285714285,175
543,3.54,50
544,3.199261992619926,271
545,3.540983606557377,61
546,4.551724137931035,29
547,3.7966101694915255,118
548,3.24252801992528,3212
549,3.425925925925926,54
550,3.918067226890756,238
551,3.4590443686006824,293
552,3.7183098591549295,71
553,3.772727272727273,22
554,3.4469026548672566,113
555,3.65,20
556,4.522222222222222,45
557,3.5625,48
558,4.395348837209302,43
559,4.017857142857143,56
560,4.127450980392157,102
561,3.865,400
562,3.896551724137931,29
563,3.152173913043478,92
564,3.8181818181818183,44
565,3.2705882352941176,255
566,3.558922558922559,297
567,3.9895833333333335,480
568,2.9038461538461537,52
569,3.806451612903226,31
570,3.6607142857142856,56
571,4.213235294117647,68
572,3.9528795811518322,573
573,4.333333333333333,24
574,3.5,22
575,3.594240837696335,191
576,3.4925373134328357,67
577,4.0,44
578,4.012820512820513,78
579,3.913793103448276,29
580,3.8732394366197185,71
581,3.343601895734597,211
582,3.8214285714285716,28
583,4.107954545454546,88
584,3.302325581395349,43
585,3.9310344827586206,29
586,3.7,20
587,3.763843648208469,307
588,3.0595238095238093,84
589,3.717391304347826,23
590,3.0425531914893615,47
591,3.7019867549668874,151
592,3.328185328185328,259
593,4.277777777777778,27
594,3.607142857142857,56
595,4.390625,32
596,3.6153846153846154,52
597,3.6268248175182483,548
598,2.863777089783282,323
599,3.6707317073170733,82
600,3.278688524590164,61
601,3.7615384615384615,130
602,4.5,20
603,3.1904761904761907,21
604,3.6666666666666665,27
605,3.4011627906976742,86
606,4.156283566058002,931
607,3.8820224719101124,178
608,3.588785046728972,321
609,3.3684210526315788,57
610,3.2072538860103625,193
611,3.9056603773584904,212
612,3.3380281690140845,71
613,3.4441489361702127,188
614,3.857142857142857,28
615,3.202127659574468,47
616,3.44,25
617,4.112676056338028,71
618,4.1625,40
619,3.1822222222222223,225
620,4.953488372093023,43
621,2.84,25
622,3.764705882352941,34
623,3.4901960784313726,51
624,3.139130434782609,115
625,3.9607843137254903,51
626,3.3220338983050848,1888
627,3.953488372093023,43
628,3.2235421166306697,463
629,3.9047619047619047,21
630,3.139367816091954,348
631,3.8372093023255816,43
632,3.6619047619047618,105
633,4.67741935483871,31
634,2.7260273972602738,73
635,4.418367346938775,49
636,3.5357142857142856,84
637,3.6538461538461537,26
638,4.107142857142857,28
639,3.4415584415584415,154
640,3.5,30
641,3.690909090909091,165
642,3.51779359430605,281
643,3.727272727272727,22
644,3.611111111111111,36
645,3.0697674418604652,43
646,2.8452380952380953,42
647,3.348265895953757,346
648,2.493411420204978,683
649,3.8867924528301887,318
650,4.22463768115942,69
651,3.076923076923077,26
652,4.254545454545455,110
653,3.827996340347667,1093
654,3.526315789473684,38
655,3.7435897435897436,39
656,3.7333333333333334,30
657,4.166666666666667,75
658,3.881188118811881,101
659,3.625,40
660,3.8333333333333335,39
661,4.228260869565218,46
662,4.3076923076923075,26
663,2.9368421052631577,95
664,3.925925925925926,27
665,3.8488372093023258,86
666,3.9,60
667,3.840909090909091,22
668,3.6785714285714284,28
669,3.450980392156863,51
670,3.787037037037037,54
671,3.723684210526316,76
672,3.6986301369863015,73
673,3.793103448275862,29
674,3.453125,64
675,3.8255813953488373,129
676,4.01304347826087,230
677,3.3465346534653464,101
678,3.6136363636363638,22
679,3.5517241379310347,58
680,3.5142857142857142,70
681,3.68,25
682,4.529411764705882,34
683,3.6363636363636362,22
684,4.354166666666667,24
685,3.2195121951219514,41
686,3.7884615384615383,156
687,4.161764705882353,34
688,3.257142857142857,35
689,3.3979591836734695,49
690,4.110429447852761,163
691,4.333333333333333,57
692,3.6470588235294117,51
693,4.032258064516129,31
694,3.5420673076923075,416
695,2.941028858218319,797
696,4.184210526315789,76
697,3.0049019607843137,204
698,3.3299319727891157,147
699,3.6794871794871793,39
700,3.8238993710691824,159
701,3.7857142857142856,35
702,4.171487603305785,242
703,3.7758620689655173,58
704,4.96875,48
705,3.3098739495798317,476
706,2.524193548387097,62
707,3.283168316831683,505
708,3.1774193548387095,62
709,4.131914893617021,470
710,3.6372549019607843,51
711,3.3,40
712,3.982587064676617,201
713,4.480916030534351,131
714,3.779552715654952,313
715,3.690909090909091,55
716,3.973684210526316,38
717,4.35,40
718,3.8828125,128
719,4.28421052631579,95
720,3.8653846153846154,52
721,2.9836065573770494,61
722,4.155882352941177,170
723,3.5755395683453237,139
724,3.48,25
725,3.970149253731343,67
726,3.515151515151515,33
727,3.988826815642458,179
728,2.9047619047619047,21
729,4.234375,32
730,3.75,48
731,2.941860465116279,86
732,3.355769230769231,104
733,3.590909090909091,22
734,3.3325,400
735,3.7736842105263158,95
736,3.485074626865672,201
737,4.298076923076923,52
738,3.116279069767442,301
739,2.8229166666666665,96
740,3.401123595505618,445
741,4.1908831908831905,351
742,3.269230769230769,26
743,3.78125,48
744,3.712121212121212,66
745,3.696969696969697,33
746,3.9166666666666665,36
747,4.613636363636363,44
748,3.4347826086956523,138
749,4.027397260273973,73
750,4.05,50
751,3.869565217391304,161
752,3.35,120
753,3.55,20
754,3.763157894736842,38
755,4.053921568627451,102
756,3.5288683602771362,433
757,3.622140221402214,1355
758,4.225,20
759,3.8541666666666665,24
760,3.3404255319148937,47
761,3.9594594594594597,37
762,3.838709677419355,31
763,4.268656716417911,67
764,4.037735849056604,53
765,3.8896103896103895,154
766,4.275,40
767,3.236559139784946,93
768,3.412121212121212,330
769,2.526315789473684,38
770,3.494565217391304,184
771,3.309090909090909,110
772,3.1367521367521367,351
773,4.2,30
774,2.9732142857142856,56
775,3.428205128205128,195
776,3.575,20
777,4.945945945945946,37
778,3.0833333333333335,24
779,4.193548387096774,62
780,3.9927536231884058,69
781,2.9625,40
782,3.1904761904761907,21
783,4.028846153846154,52
784,4.5,24
785,3.981366459627329,161
786,4.310483870967742,124
787,3.6483870967741936,155
788,4.416666666666667,60
789,3.8229166666666665,48
790,4.32,50
791,4.516129032258065,31
792,3.7468354430379747,79
793,3.9479553903345725,269
794,4.007142857142857,70
795,3.811224489795918,294
796,3.9583333333333335,24
797,3.8933823529411766,136
798,4.1676829268292686,164
799,3.5714285714285716,63
800,3.857142857142857,49
801,3.4023668639053253,676
802,4.0,40
803,3.5291601866251945,1286
804,4.8,35
805,4.288770053475936,561
806,3.0,32
807,4.178571428571429,70
808,3.7264150943396226,53
809,3.55,20
810,3.0931174089068825,247
811,4.5,22
812,4.2073170731707314,41
813,4.0,29
814,4.4423076923076925,26
815,3.97192513368984,374
816,2.825,20
817,3.425925925925926,54
818,3.5625,32
819,3.391304347826087,69
820,3.8095238095238093,21
821,4.1201923076923075,208
822,3.0413793103448277,145
823,3.04040404040404,99
824,4.072727272727272,55
825,3.8375,40
826,3.412280701754386,114
827,3.640625,32
828,3.3901639344262295,610
829,2.942857142857143,105
830,3.4791666666666665,144
831,3.48,25
832,3.5657370517928286,251
833,3.4778481012658227,158
834,3.4925373134328357,67
835,3.0425531914893615,47
836,3.7768595041322315,363
837,3.2083333333333335,204
838,3.5,24
839,3.911764705882353,34
840,2.937062937062937,143
841,3.9583333333333335,48
842,3.466666666666667,60
843,3.4482758620689653,29
844,4.25,276
845,3.630434782608696,92
846,2.591417910447761,1072
847,3.47277397260274,2920
848,3.1987281399046106,629
849,3.8450704225352115,71
850,4.181818181818182,22
851,3.5076923076923077,65
852,4.275,20
853,3.4358974358974357,39
854,3.01,100
855,4.317647058823529,85
856,4.872093023255814,43
857,3.6578947368421053,228
858,3.1203866432337435,569
859,3.980473372781065,845
860,2.623,1000
861,2.996415770609319,279
862,4.0125,40
863,4.333333333333333,33
864,3.135593220338983,236
865,4.661731207289294,439
866,3.5632183908045976,87
867,3.9375,24
868,3.6517857142857144,56
869,3.35,20
870,3.7903225806451615,62
871,3.6625172890733055,723
872,3.4858490566037736,212
873,4.0,40
874,3.9615384615384617,26
875,3.5493562231759657,233
876,3.3131443298969074,388
877,3.3174603174603177,126
878,3.0217391304347827,23
879,4.4655172413793105,87
880,4.027777777777778,36
881,4.25,28
882,3.888888888888889,54
883,3.6,35
884,3.5454545454545454,22
885,3.409090909090909,22
886,3.936619718309859,213
887,4.071428571428571,42
888,2.9902912621359223,103
889,4.033333333333333,30
890,4.291666666666667,24
891,3.196103896103896,385
892,3.161676646706587,167
893,3.8684210526315788,38
894,2.771505376344086,372
895,3.9411764705882355,68
896,3.2903645833333335,384
897,3.3761061946902653,113
898,3.7672413793103448,58
899,3.3702290076335877,131
900,3.4466019417475726,103
901,3.3786316776007497,1067
902,3.7783882783882783,273
903,3.739130434782609,69
904,4.292207792207792,539
905,4.321243523316062,193
906,4.278,250
907,3.45,60
908,2.6,25
909,3.861271676300578,173
910,3.7316017316017316,231
911,3.8068181818181817,88
912,3.6301020408163267,196
913,3.8425925925925926,54
914,3.6666666666666665,24
915,4.238095238095238,42
916,4.0344827586206895,58
917,3.303964757709251,227
918,3.9655172413793105,29
919,4.215396578538103,643
920,2.7126436781609193,174
921,3.1666666666666665,21
922,3.608108108108108,74
923,4.068965517241379,29
924,3.2041237113402063,485
925,3.753623188405797,138
926,3.328125,64
927,3.86741214057508,626
928,4.2105263157894735,38
929,4.4772727272727275,22
930,2.9672131147540983,61
931,3.90625,32
932,3.5344827586206895,29
933,3.5436893203883497,103
934,3.75,36
935,4.273408239700374,267
936,4.125,48
937,3.375,20
938,3.9217391304347826,115
939,3.9145496535796767,866
940,3.125,24
941,4.238095238095238,21
942,3.221052631578947,190
943,3.668918918918919,74
944,3.3005390835579513,371
945,3.3636363636363638,22
946,3.0869565217391304,23
947,3.73224043715847,549
948,4.296636085626911,327
949,4.107142857142857,28
950,3.782608695652174,23
951,3.576,125
952,4.3254716981132075,106
953,3.411290322580645,62
954,3.7432432432432434,37
955,4.072033898305085,118
956,4.35632183908046,87
957,3.6904761904761907,42
958,3.634831460674157,178
959,3.933333333333333,75
960,2.7442922374429224,438
961,3.581081081081081,148
962,4.198717948717949,78
963,3.9166666666666665,72
964,3.707920792079208,202
965,3.0808823529411766,68
966,2.966292134831461,178
967,3.7338935574229692,357
968,3.419191919191919,297
969,3.4285714285714284,42
970,3.891304347826087,23
971,3.1136363636363638,22
972,4.06,50
973,3.6350710900473935,211
974,3.341666666666667,120
975,3.9140625,64
976,3.78125,32
977,3.9833333333333334,30
978,3.452054794520548,73
979,3.703125,128
980,4.266666666666667,60
981,3.607142857142857,70
982,4.18,50
983,3.0626168224299066,1070
984,3.490322580645161,155
985,3.54320987654321,81
986,1.982905982905983,351
987,3.9744897959183674,98
988,4.117647058823529,85
989,3.909090909090909,22
990,4.846153846153846,26
991,2.6,20
992,3.2096774193548385,124
993,3.5392561983471076,242
994,3.690909090909091,55
995,3.6476683937823835,193
996,3.5657894736842106,76
997,3.2326022775200336,2371
998,3.6,20
999,3.6150306748466257,326
1000,3.5236686390532546,169
1001,3.642857142857143,56
1002,4.0227272727272725,22
1003,2.9,20
1004,4.262820512820513,78
1005,3.4482758620689653,29
1006,4.384615384615385,26
1007,3.925675675675676,148
1008,4.0,54
1009,3.8902439024390243,82
1010,4.629032258064516,93
1011,3.5390173410404624,346
1012,3.276315789473684,152
1013,4.026666666666666,150
1014,3.44273127753304,227
1015,3.0208333333333335,48
1016,3.8653846153846154,26
1017,3.8493150684931505,73
1018,4.0181818181818185,55
1019,3.7967914438502675,187
1020,3.3505747126436782,87
1021,4.144736842105263,76
1022,3.7560975609756095,41
1023,3.9210526315789473,38
1024,3.482142857142857,28
1025,4.254901960784314,51
1026,3.5,80
1027,3.75,20
1028,3.9357142857142855,70
1029,4.214285714285714,21
1030,3.107142857142857,336
1031,3.163265306122449,49
1032,2.90625,48
1033,3.670138888888889,144
1034,4.437037037037037,135
1035,4.304347826086956,23
1036,3.27511961722488,418
1037,4.271929824561403,114
1038,3.3592644978783595,707
1039,4.886363636363637,44
1040,4.10828025477707,157
1041,2.816666666666667,240
1042,3.6898395721925135,187
1043,3.5664335664335662,143
1044,3.4695652173913043,115
1045,3.0652173913043477,23
1046,3.66,50
1047,3.7045454545454546,22
1048,3.532287822878229,542
1049,3.623762376237624,101
1050,3.742857142857143,35
1051,3.93,50
1052,3.414239482200647,309
1053,4.0041322314049586,121
1054,3.880952380952381,21
1055,2.9338235294117645,68
1056,3.282258064516129,62
1057,3.7333333333333334,30
1058,3.519230769230769,52
1059,3.75,66
1060,4.280701754385965,114
1061,3.5,52
1062,3.7679558011049723,181
1063,3.4,20
1064,3.2467532467532467,77
1065,4.100946372239748,317
1066,3.8095238095238093,105
1067,3.460909090909091,550
1068,2.88768115942029,138
1069,3.851063829787234,47
1070,2.847457627118644,59
1071,3.2816593886462884,229
1072,3.71505376344086,93
1073,4.0,21
1074,3.6363636363636362,297
1075,3.302013422818792,149
1076,3.1206896551724137,58
1077,4.35,20
1078,3.4789915966386555,119
1079,3.4864864864864864,37
1080,4.265151515151516,66
1081,3.659090909090909,44
1082,3.2545454545454544,55
1083,3.4324324324324325,111
1084,3.590909090909091,22
1085,3.351063829787234,94
1086,3.171875,32
1087,3.3448275862068964,116
1088,3.9722222222222223,36
1089,3.2065009560229445,523
1090,4.148148148148148,27
1091,3.673076923076923,52
1092,3.573170731707317,82
1093,3.450354609929078,141
1094,4.341463414634147,41
1095,3.0579710144927534,138
1096,4.180327868852459,61
1097,4.126436781609195,87
1098,3.590909090909091,22
1099,4.376923076923077,65
1100,4.0227272727272725,22
1101,3.620646766169154,402
1102,3.4782608695652173,23
1103,3.547231270358306,307
1104,4.475,20
1105,3.3958333333333335,72
1106,3.3947368421052633,95
1107,3.570815450643777,233
1108,4.205882352941177,34
1109,3.6578947368421053,38
1110,3.2,20
1111,4.146341463414634,41
1112,3.4029850746268657,67
1113,3.4,20
1114,3.3854166666666665,96
1115,3.147909967845659,311
1116,3.5254237288135593,59
1117,4.183333333333334,30
1118,3.8161290322580643,155
1119,3.96875,32
1120,3.8620689655172415,29
1121,3.8675213675213675,117
1122,3.8577235772357725,123
1123,3.6244239631336406,434
1124,4.283185840707965,113
1125,3.0,26
1126,3.65,80
1127,3.557377049180328,122
1128,2.6692708333333335,192
1129,3.6486486486486487,37
1130,3.6176470588235294,51
1131,4.23,100
1132,3.715909090909091,88
1133,3.661764705882353,136
1134,4.1875,40
1135,3.4782608695652173,23
1136,3.1794871794871793,39
1137,2.671232876712329,438
1138,4.170212765957447,47
1139,4.074712643678161,87
1140,3.635258358662614,329
1141,4.311538461538461,130
1142,3.5625,32
1143,3.5306122448979593,49
1144,3.391304347826087,23
1145,2.7666666666666666,30
1146,4.059139784946237,558
1147,3.811320754716981,53
1148,3.847826086956522,230
1149,3.9670886075949365,395
1150,4.0,258
1151,4.22,50
1152,4.081081081081081,37
1153,3.4393939393939394,33
1154,3.9583333333333335,72
1155,3.1456953642384105,151
1156,4.019607843137255,255
1157,2.9689922480620154,387
1158,3.490740740740741,54
1159,3.7471264367816093,87
1160,3.7419354838709675,124
1161,4.704545454545454,44
1162,3.7222222222222223,72
1163,3.6363636363636362,165
1164,3.130434782608696,46
1165,4.151785714285714,56
1166,4.117088607594937,158
1167,4.754545454545455,165
1168,3.66701244813278,482
1169,3.925925925925926,27
1170,3.793103448275862,29
